venueId,latitude,longitude,venueCategoryId,venueCategory,timezoneOffset,utcTimestamp
4a06ff94f964a52017731fe3,40.79962396,-73.97343267,4bf58dd8d48988d163941735,Park,-240,11-28-14
4a67d29cf964a52020ca1fe3,40.71893159,-73.98912938,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,11-29-40
4b4f35a8f964a52063fd26e3,40.72465693,-73.70641708,4bf58dd8d48988d129951735,Train Station,-240,11-30-32
4f3c2aabe4b08b7acf7ff6ff,40.88448276,-73.87838157,4bf58dd8d48988d125941735,Office,-240,11-37-06
4af1d4c8f964a52099e321e3,40.88645952,-73.87842178,4bf58dd8d48988d1fd931735,Subway,-240,11-37-31
4a61542bf964a5204ec21fe3,40.77007682,-73.91798973,4bf58dd8d48988d1fd931735,Subway,-240,11-37-32
4b23af24f964a5200f5824e3,40.77131186,-73.91743183,4bf58dd8d48988d1e1941735,Athletic & Sport,-240,11-38-00
4bfe777ce529c928955bbc8c,40.76326769,-73.97889653,4bf58dd8d48988d124941735,Office,-240,11-38-06
4bbd63494e069c7494c59ee3,40.94246719,-74.02115822,4bf58dd8d48988d13d941735,High School,-240,11-41-45
4bf16d7aef99c9b6c8495b42,40.74733835,-73.98198997,4bf58dd8d48988d14e941735,American Restaurant,-240,11-43-04
4d98324bb7bf2c0f26bbea2d,40.82517624,-73.94768715,4bf58dd8d48988d1fe931735,Bus Station,-240,11-43-29
4b265c27f964a520867a24e3,40.74177851,-73.9853818,4bf58dd8d48988d146941735,Deli / Bodega,-240,11-45-03
4bd58ae76f649521ce2c6fec,40.74642994,-73.98111762,4bf58dd8d48988d124941735,Office,-240,11-48-18
4cc2ff0682388cfa2c686435,40.79336765,-73.94829806,4bf58dd8d48988d13b941735,School,-240,11-49-27
4a9fe58bf964a5207e3d20e3,40.75753,-73.96706,4bf58dd8d48988d175941735,Gym / Fitness Center,-240,11-49-36
4c49c9469e3e2d7f66fc3f49,40.598891,-73.955353,4bf58dd8d48988d10a951735,Bank,-240,11-50-27
4bab9c66f964a520e8b83ae3,40.751621,-73.990009,4bf58dd8d48988d124941735,Office,-240,11-50-40
4c4bfb8c5609c9b6a204e091,40.58358323,-73.82655859,4bf58dd8d48988d12a951735,Train Station,-240,11-52-30
4e6665701fc747ca49e8d231,40.81848618,-73.94988656,4bf58dd8d48988d13d941735,High School,-240,11-53-41
4e8dc55bf790e886ae0fd1c6,40.70477381,-73.94186034,4bf58dd8d48988d103941735,Home (private),-240,11-54-22
4e18dbedae6092c27656cead,40.70321245,-73.9436255,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),-240,11-55-17
4b1bd941f964a52019fe23e3,40.59930044,-73.95592865,4bf58dd8d48988d1fd931735,Subway,-240,11-55-34
49b6d0b4f964a52012531fe3,40.74050712,-73.98690838,4bf58dd8d48988d124941735,Office,-240,11-56-48
49dc8ffef964a520985f1fe3,40.81965536,-73.95009041,4bf58dd8d48988d1ae941735,University,-240,11-59-43
4ba8c654f964a520dbed39e3,40.81648637,-73.9078071,4bf58dd8d48988d1fd931735,Subway,-240,12-00-09
4f40351fa17cf53abe49a0f4,40.81827071,-73.9065883,4bf58dd8d48988d103941735,Home (private),-240,12-00-09
4e8aaccd4fc68f2d71de9384,40.81586356,-73.90775979,4bf58dd8d48988d1c7941735,Snack Place,-240,12-00-09
4ea54ec1b6347b9968f892b2,40.80807167,-74.2085978,4bf58dd8d48988d16d941735,Café,-240,12-00-32
49e3a2b3f964a520a6621fe3,40.74697,-73.98138,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-00-50
4a78449bf964a52056e51fe3,40.687084,-73.976106,4bf58dd8d48988d16d941735,Café,-240,12-04-38
4c2e8f153896e21eb88ae290,40.78129195,-74.02120749,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,-240,12-05-26
4e89a96d4690c079de1c85f8,40.71518525,-74.03540851,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,12-05-45
4c6145c4832fa5933198f1d3,40.65064101,-74.22077894,4bf58dd8d48988d162941735,Other Great Outdoors,-240,12-06-49
4be1d2ad4283c9b62d9d54f8,40.70908992,-73.818119,4bf58dd8d48988d148941735,Donut Shop,-240,12-08-00
4ba7063ef964a520387d39e3,40.72966217,-74.04763776,4bf58dd8d48988d103941735,Home (private),-240,12-08-15
4d2cc14bb47d2c0fd1608594,40.74167309,-73.9957635,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,12-08-31
4d594a2b3281b1f79875b92f,40.8213706,-73.90869252,4bf58dd8d48988d13d941735,High School,-240,12-08-45
4cd7f12a7bb06dcb988d9fb2,40.74226611,-73.9844656,4bf58dd8d48988d125941735,Office,-240,12-09-16
4e838ce193ad6c49304782dc,40.72255536,-73.99940758,4bf58dd8d48988d175941735,Gym / Fitness Center,-240,12-10-03
4b58c03df964a5201d6928e3,40.75897276,-73.97923515,4bf58dd8d48988d130941735,Building,-240,12-10-37
4ba02868f964a520615e37e3,40.82919,-73.948376,4bf58dd8d48988d110941735,Italian Restaurant,-240,12-10-55
44d9e8dbf964a5208a361fe3,40.72413519,-73.99778927,4bf58dd8d48988d1f5941735,Food & Drink Shop,-240,12-11-45
4bf54a01cad2c9285dd69c99,40.76985338,-73.99028599,4bf58dd8d48988d124941735,Office,-240,12-13-10
4badc1bcf964a52047673be3,40.70917392,-73.82070065,4bf58dd8d48988d1fd931735,Subway,-240,12-15-37
4c799c17bd346dcb2423f6ef,40.86107855,-73.93010371,4bf58dd8d48988d103941735,Home (private),-240,12-16-22
4ab41590f964a520c46f20e3,40.74296517,-73.99287701,4bf58dd8d48988d1fd931735,Subway,-240,12-18-08
4bc5c26e5935c9b6984ca6d2,40.737116,-73.81773097,4bf58dd8d48988d1a1941735,College Academic Building,-240,12-18-46
42893400f964a52052231fe3,40.66390777,-73.97094727,4bf58dd8d48988d163941735,Park,-240,12-19-01
4cb4ad0f07bab713fa9d50cc,40.73707977,-73.81808281,4bf58dd8d48988d1a5941735,College Academic Building,-240,12-19-27
4c068305d3842d7f85b7bf41,40.65551396,-74.00622498,4bf58dd8d48988d146941735,Deli / Bodega,-240,12-19-59
4bdb6b9463c5c9b666ea2768,40.77001154,-74.03672815,4bf58dd8d48988d13d941735,High School,-240,12-20-26
4aa42b50f964a520a44520e3,40.74167271,-73.98928821,4f2a25ac4b909258e854f55f,Neighborhood,-240,12-20-48
4b689cabf964a520cf822be3,40.95672908,-74.06300068,4bf58dd8d48988d196941735,Medical Center,-240,12-22-42
4e26ef40a809510950dbce03,40.854907,-73.90528,4bf58dd8d48988d13b941735,School,-240,12-22-43
4b06d110f964a520c3f022e3,40.8588011,-73.93258631,4bf58dd8d48988d1fd931735,Subway,-240,12-23-17
4a92c25af964a520981d20e3,40.74400563,-73.97669792,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-23-18
4b9e71d0f964a52065e436e3,40.75252271,-73.98677065,4bf58dd8d48988d174941735,Office,-240,12-23-58
4e7a4294b61c0c4cb58f56ce,40.74075414,-74.05782938,4bf58dd8d48988d13b941735,School,-240,12-24-21
4bdae4a22a3a0f477369acb6,40.89239657,-74.11344767,4bf58dd8d48988d1ff941735,Miscellaneous Shop,-240,12-24-43
4e54e3a17d8b96cd06121e05,40.66521166,-73.94186034,4bf58dd8d48988d103941735,Home (private),-240,12-25-46
4c360f57dfb0e21e706aaaa8,40.8387242,-74.18097766,4bf58dd8d48988d124941735,Office,-240,12-26-21
4a3ffdc5f964a5202da41fe3,40.73709857,-73.99039768,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-27-10
4b7ce0f6f964a52028a82fe3,40.87036516,-74.19895649,4bf58dd8d48988d1a3941735,College Academic Building,-240,12-27-24
4af18817f964a5203fe121e3,40.73606359,-74.02938724,4bf58dd8d48988d129951735,Train Station,-240,12-27-40
4b720649f964a520c96a2de3,40.87077893,-74.1981411,4bf58dd8d48988d1a3941735,College Academic Building,-240,12-27-52
4af3318cf964a5209ceb21e3,40.59524418,-73.9551571,4bf58dd8d48988d1fd931735,Subway,-240,12-28-13
4b0dc4abf964a520b64f23e3,40.878445,-73.921659,4bf58dd8d48988d129951735,Train Station,-240,12-28-45
4ba8fa3df964a520ecff39e3,40.74211269,-73.98972049,4bf58dd8d48988d124941735,Office,-240,12-29-30
4ba24598f964a520b0e837e3,40.63535651,-74.10638621,4bf58dd8d48988d196941735,Medical Center,-240,12-31-07
4aef4884f964a52032d721e3,40.7376978,-73.98845792,4bf58dd8d48988d124941735,Office,-240,12-34-15
4be5927e2468c928f22d0043,40.80659156,-73.95105333,4bf58dd8d48988d198941735,College Academic Building,-240,12-35-07
4dff64a9a809baedbd915521,40.70308361,-73.9426152,4bf58dd8d48988d1ff941735,Miscellaneous Shop,-240,12-35-19
4b6cba4cf964a5209e4f2ce3,40.70756075,-73.9402559,4bf58dd8d48988d1fd931735,Subway,-240,12-35-37
4b547448f964a520cfbb27e3,40.74642075,-73.98215067,4bf58dd8d48988d124941735,Office,-240,12-35-40
49f5ef43f964a520d86b1fe3,40.75271884,-73.98321569,4bf58dd8d48988d146941735,Deli / Bodega,-240,12-35-51
4cbfbedea0c4f04d1e085731,40.73977054,-74.00258124,4bf58dd8d48988d1fd931735,Subway,-240,12-35-53
4aca10d4f964a5205dc020e3,40.6529928,-73.90020088,4bf58dd8d48988d130941735,Building,-240,12-36-28
4afd78c6f964a520012822e3,40.750546,-73.976485,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-37-01
4b257718f964a5205a7224e3,40.71113138,-74.006383,4bf58dd8d48988d148941735,Donut Shop,-240,12-37-54
4be6d905d4f7c9b6451b2720,40.82749248,-73.8566178,4bf58dd8d48988d130941735,Building,-240,12-40-00
428d2880f964a520b5231fe3,40.75673069,-73.97406975,4bf58dd8d48988d1fa931735,Hotel,-240,12-42-20
4dda6c281f6ee146836984f4,40.75305572,-73.9914778,4bf58dd8d48988d125941735,Office,-240,12-44-33
4e5d406118a8463c4d94db19,40.86088438,-73.88990591,4bf58dd8d48988d196941735,Medical Center,-240,12-46-23
4add9a9ef964a520206521e3,40.80780017,-73.94511223,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-46-46
4aeee85af964a520a2d421e3,40.75389731,-73.97855401,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-49-41
4eeaa4ed77c8730d38061384,40.85861884,-73.85582475,4bf58dd8d48988d129951735,Train Station,-240,12-53-10
4a6dff78f964a5208dd31fe3,40.74681867,-73.94420527,4bf58dd8d48988d120951735,Food & Drink Shop,-240,12-53-22
4c3b4ee90cabef3bef95b94b,40.76640053,-73.98198997,4bf58dd8d48988d124941735,Office,-240,12-55-01
4af318f0f964a5209fea21e3,40.75270452,-73.97569973,4bf58dd8d48988d124941735,Office,-240,12-55-10
4a699cddf964a520f3cb1fe3,40.80704983,-73.96448957,4bf58dd8d48988d1e0931735,Coffee Shop,-240,12-55-20
4b46cdc4f964a520732826e3,40.80991152,-74.06785011,4bf58dd8d48988d1fd941735,Mall,-240,12-55-22
4b02f41ff964a520614b22e3,40.81053809,-73.96355486,4bf58dd8d48988d124941735,Office,-240,12-55-52
4ee5295c9adf398200319470,40.64244029,-73.88737372,4d954b16a243a5684b65b473,Rest Area,-240,12-57-25
4dda977ad22d38ef4332c419,40.71529762,-74.01478529,4bf58dd8d48988d16c941735,Burger Joint,-240,12-57-50
4e94b7510cd60d94b53c0bf2,40.77089748,-73.98957253,4bf58dd8d48988d198941735,College Academic Building,-240,12-57-56
4aafba97f964a520946420e3,40.69326245,-73.99173485,4bf58dd8d48988d1ae941735,University,-240,12-59-51
4cd713dfd2f62d43623f7d6e,40.81593663,-73.9171958,4bf58dd8d48988d1fe931735,Bus Station,-240,13-00-12
4a2bfc41f964a52000971fe3,40.76266835,-73.9686574,4bf58dd8d48988d1f8941735,Furniture / Home Store,-240,13-00-18
4b06ab0bf964a5206dee22e3,40.88366806,-74.05626345,4bf58dd8d48988d196941735,Medical Center,-240,13-02-32
4e37e5de1838d056d2767a96,40.88244674,-74.05593644,4bf58dd8d48988d13b941735,School,-240,13-03-06
4e7e0c4161af6aae1575c4a2,40.80356164,-73.94186034,4bf58dd8d48988d103941735,Home (private),-240,13-03-15
4c4e136b9efabe9ab54e7b69,40.7465742,-73.99579525,4bf58dd8d48988d198941735,College Academic Building,-240,13-03-41
4e1f052645dd3be9c4793cef,40.72050611,-74.03292987,4bf58dd8d48988d124941735,Office,-240,13-04-23
4af63834f964a520600222e3,40.7448228,-73.93645571,4bf58dd8d48988d1a2941735,Community College,-240,13-04-34
4a48080ff964a52075aa1fe3,40.81967267,-73.95994453,4bf58dd8d48988d118951735,Food & Drink Shop,-240,13-04-58
4c1fd342920076b03559c5e9,40.75261349,-73.98631726,4bf58dd8d48988d130941735,Building,-240,13-05-05
4d21fb8429292d436d6f5274,40.74467397,-73.934148,4d4b7105d754a06372d81259,College & University,-240,13-05-19
4e36efbae4cd9aba7cd3ed27,40.74999755,-74.15281441,4bf58dd8d48988d13b941735,School,-240,13-07-11
4a97fe69f964a520082a20e3,40.80615113,-74.0778446,4bf58dd8d48988d124941735,Office,-240,13-07-31
49c224c6f964a520e2551fe3,40.89501929,-73.94258076,4bf58dd8d48988d124941735,Office,-240,13-07-43
4e3695d5483bf3839a3a0c1b,40.72522354,-74.00753335,4bf58dd8d48988d124941735,Office,-240,13-09-06
4b55d648f964a5202ff227e3,40.76227951,-73.96836469,4bf58dd8d48988d124941735,Office,-240,13-09-42
4e009d3918a8abfb3f6ac5a7,40.82723997,-73.94570922,4bf58dd8d48988d146941735,Deli / Bodega,-240,13-12-41
4c3abbc9b2289521d209f70c,40.73375384,-74.00628237,4bf58dd8d48988d1e0931735,Coffee Shop,-240,13-14-39
4d5bf2d1590b224b809e9b6d,40.77111686,-73.98942232,4bf58dd8d48988d19f941735,College Academic Building,-240,13-15-08
4bd974b02e6f0f4789940a08,40.74484352,-73.98396998,4bf58dd8d48988d13b941735,School,-240,13-17-32
4ad35d08f964a520fae320e3,40.703253,-74.00609493,4bf58dd8d48988d12d951735,Ferry,-240,13-20-24
4b704bbcf964a520b7102de3,40.75136273,-73.97971151,4bf58dd8d48988d124941735,Office,-240,13-20-33
4d4df5d7a7f86ea812823cde,40.70621215,-73.92255165,4bf58dd8d48988d1f9941735,Food & Drink Shop,-240,13-20-41
4ae0adf3f964a520948121e3,40.74722445,-73.94382477,4bf58dd8d48988d124941735,Office,-240,13-24-01
4c9a162d292a6dcbc4b6cb76,40.75009174,-73.91028287,4bf58dd8d48988d124941735,Office,-240,13-24-33
4b9673caf964a52011cd34e3,40.75525335,-73.97945898,4bf58dd8d48988d174941735,Office,-240,13-26-15
4da307d5e7b8a09077802121,40.75678244,-74.00150299,4bf58dd8d48988d1f1931735,General Entertainment,-240,13-27-12
4ad8795ff964a520a21121e3,40.86149294,-73.89058024,4bf58dd8d48988d129951735,Train Station,-240,13-27-20
4a70539cf964a52049d71fe3,40.73893324,-73.99237275,4bf58dd8d48988d125941735,Office,-240,13-29-07
4a9bfd37f964a520a23520e3,40.755002,-73.968647,4bf58dd8d48988d1e0931735,Coffee Shop,-240,13-29-50
4ede4768be7be2833c414ab5,40.70646022,-74.01242815,4bf58dd8d48988d130941735,Building,-240,13-29-55
4dd43ad9e4cd1c4babb579be,40.78932359,-73.94537055,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),-240,13-30-09
4b15385cf964a5207da923e3,40.73114557,-74.00841132,4f4531084b9074f6e4fb0101,Recycling Facility,-240,13-32-01
4a0ce46ff964a52068751fe3,40.72608796,-74.00557995,4bf58dd8d48988d124941735,Office,-240,13-32-32
4bc4687eb492d13af9f0a960,40.61262896,-74.000929,4bf58dd8d48988d1fd931735,Subway,-240,13-33-23
4b8990a6f964a5201d4232e3,40.74104509,-74.00211047,4bf58dd8d48988d125941735,Office,-240,13-34-47
4a69c63bf964a52006cc1fe3,40.76330554,-73.98325259,4bf58dd8d48988d124941735,Office,-240,13-34-55
4b5cece8f964a520144b29e3,40.70181618,-73.79611827,4bf58dd8d48988d1ae941735,University,-240,13-35-02
4b67309bf964a52059402be3,40.72494965,-74.00141716,4bf58dd8d48988d124941735,Office,-240,13-35-26
4adfb640f964a520e57c21e3,40.745884,-73.988116,4bf58dd8d48988d1d5941735,Hotel,-240,13-35-39
4baa1906f964a520714a3ae3,40.73881588,-73.99365162,4bf58dd8d48988d124941735,Office,-240,13-37-45
4a0e0f85f964a520bf751fe3,40.74587751,-73.98814227,4bf58dd8d48988d1fa931735,Hotel,-240,13-40-13
4aa52d50f964a520834720e3,40.745892,-73.987999,4bf58dd8d48988d1e0931735,Coffee Shop,-240,13-41-10
4a53d9a7f964a520c7b21fe3,40.74551752,-73.99235129,4bf58dd8d48988d124941735,Office,-240,13-41-23
4d4113ec1bd2a14343e6f97c,40.693029,-73.85954899,4bf58dd8d48988d103941735,Home (private),-240,13-45-13
4f3c31d0e4b026d357d12fea,40.80537241,-73.94273575,4bf58dd8d48988d125941735,Office,-240,13-46-34
4f0ba727e4b0261c937b8781,40.74337624,-73.98483084,4bf58dd8d48988d124941735,Office,-240,13-47-09
4b0a9290f964a520352523e3,40.74202375,-73.98998448,4bf58dd8d48988d124941735,Office,-240,13-48-22
4a513b17f964a520d2b01fe3,40.69902344,-73.81001472,4bf58dd8d48988d129951735,Train Station,-240,13-49-42
4ba93c43f964a520e5163ae3,40.67182658,-73.97001194,4bf58dd8d48988d106941735,Gym / Fitness Center,-240,13-50-19
4d99cbdc7cfc145660ac49f6,40.74994732,-73.98151517,4bf58dd8d48988d110941735,Italian Restaurant,-240,13-50-48
4a6e9b04f964a520eed41fe3,40.74349261,-73.98497432,4bf58dd8d48988d146941735,Deli / Bodega,-240,13-53-21
4b9d5e2af964a52046a736e3,40.68663651,-73.97745023,4bf58dd8d48988d124941735,Office,-240,13-54-18
4be9eccf415e20a15d78e4bb,40.749978,-73.98153,4bf58dd8d48988d124941735,Office,-240,13-57-54
4d9434251231b60c6bdb74a1,40.962451,-74.092604,4bf58dd8d48988d1e1931735,Arcade,-240,13-59-40
4a416369f964a52036a51fe3,40.76826485,-73.98243785,4bf58dd8d48988d1cb941735,Food Truck,-240,13-59-50
4ee65fa48b81bab285422aa2,40.7633203,-73.98245485,4bf58dd8d48988d124941735,Office,-240,14-02-35
42829c80f964a5205f221fe3,40.71370599,-74.01420126,4bf58dd8d48988d124941735,Office,-240,14-03-13
4c700bc7d97fa143bac0f4ca,40.74169948,-73.97477569,4bf58dd8d48988d19b941735,College Academic Building,-240,14-04-15
4bf698c5bfeac92823969436,40.70707691,-74.00506007,4bf58dd8d48988d126941735,Government Building,-240,14-06-13
444bb024f964a5207b321fe3,40.69404295,-73.98675917,4bf58dd8d48988d1ae941735,University,-240,14-13-06
4d15231f8312236a890e50ba,40.80489686,-73.93880357,4bf58dd8d48988d162941735,Other Great Outdoors,-240,14-14-54
4b4f3d64f964a5206cfe26e3,40.803894,-73.937624,4bf58dd8d48988d1fd931735,Subway,-240,14-16-24
4c29f2e597d00f47f02442ea,40.75098826,-74.00588641,4bf58dd8d48988d124941735,Office,-240,14-19-48
4ba8dcd2f964a52019f539e3,40.75909748,-73.97041371,4bf58dd8d48988d148941735,Donut Shop,-240,14-20-03
49d164f1f964a5207c5b1fe3,40.72025984,-74.00608152,4bf58dd8d48988d124941735,Office,-240,14-24-46
4f74a494e4b0da64dfe954dd,40.75459739,-73.98423398,4bf58dd8d48988d103951735,Clothing Store,-240,14-25-06
4f4faefbe4b05c40d6e2174b,40.75335633,-73.98701743,4bf58dd8d48988d124941735,Office,-240,14-25-51
4b00a2abf964a520264022e3,40.8541298,-74.03318232,4bf58dd8d48988d1ce941735,Seafood Restaurant,-240,14-31-24
4c51735a9d642d7f66888ddd,40.72867965,-73.85947146,4bf58dd8d48988d1a8941735,General College & University,-240,14-38-14
4d6e5bbc2e6ea093ad881c50,40.75133978,-73.97533815,4bf58dd8d48988d124941735,Office,-240,14-39-09
4dd2834eb0fb0becaf99d85c,40.92508078,-74.1067879,4bf58dd8d48988d132941735,Church,-240,14-41-11
4be167910f03a593b02419b4,40.74686681,-73.94427538,4bf58dd8d48988d128941735,Office,-240,14-43-10
4e989a78d22d3f4f88a3f2b1,40.80336761,-74.00644684,4bf58dd8d48988d1de941735,Other Great Outdoors,-240,14-44-23
4f431687e4b08c6c28974062,40.80342452,-74.00652338,4bf58dd8d48988d1f9931735,Road,-240,14-44-44
4a426fc3f964a520dda51fe3,40.76081329,-73.97227764,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,14-44-55
4c6f9028b5fe952146446111,40.72172025,-73.97979759,4bf58dd8d48988d1e2931735,Art Gallery,-240,14-45-40
4baa673bf964a520d8663ae3,40.77350199,-73.98102579,4bf58dd8d48988d124941735,Office,-240,14-46-20
4dd6cf007d8b322663e064c7,40.75856659,-73.98478493,4bf58dd8d48988d124941735,Office,-240,14-48-15
4b586707f964a520225628e3,40.75315784,-73.973932,4bf58dd8d48988d174941735,Office,-240,14-49-27
4bb7d95153649c74916146fb,40.70240711,-73.79997253,4bf58dd8d48988d1fd931735,Subway,-240,14-54-11
4b676520f964a520404c2be3,40.8497448,-73.93489428,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,14-54-49
42af6f80f964a5205a251fe3,40.75231,-73.975419,4bf58dd8d48988d175941735,Gym / Fitness Center,-240,14-55-04
4e25b190814d0c070b6b3f50,40.73717732,-73.98822069,4bf58dd8d48988d124941735,Office,-240,14-55-11
3fd66200f964a5205ae91ee3,40.74065935,-73.99826559,4bf58dd8d48988d157941735,American Restaurant,-240,14-57-21
4c7c071181bca09382ee0415,40.77690794,-74.03673963,4bf58dd8d48988d162941735,Other Great Outdoors,-240,15-03-10
408da280f964a520d8f21ee3,40.72944585,-73.99366021,4bf58dd8d48988d1a8941735,General College & University,-240,15-21-26
4c178be559cc2d7f1fc75287,40.78257007,-73.83682058,4bf58dd8d48988d1f6941735,Department Store,-240,15-28-13
4c8f8d10d68c6dcba53905a2,40.63673571,-73.99040342,4bf58dd8d48988d10a951735,Bank,-240,15-31-12
4c02ec6bf56c2d7f442f1c66,40.66911608,-73.94283772,4bf58dd8d48988d162941735,Other Great Outdoors,-240,15-31-49
4be19a4a594bc928e006acbb,40.7422385,-74.00484775,4bf58dd8d48988d124941735,Office,-240,15-33-33
4d4b5ceb8e948cfa35fcef48,40.69321218,-73.93010371,4bf58dd8d48988d103941735,Home (private),-240,15-38-43
4a982ad4f964a520c12a20e3,40.73529129,-74.0023613,4bf58dd8d48988d1ff941735,Miscellaneous Shop,-240,15-42-04
4adccf82f964a520133021e3,40.75254117,-73.98836609,4bf58dd8d48988d1bd941735,Salad Place,-240,15-59-05
4e35a4a3d22d86185a6e5f2d,40.78969237,-73.846969,4bf58dd8d48988d146941735,Deli / Bodega,-240,16-06-54
4bc5b04b41cb76b0a1a03e6f,40.73523007,-73.82015237,4bf58dd8d48988d19b941735,College Academic Building,-240,16-06-57
43d64177f964a5204c2e1fe3,40.73646162,-73.99647511,4bf58dd8d48988d199941735,College Academic Building,-240,16-08-11
4a65b705f964a5208fc71fe3,40.77662552,-74.01072979,4bf58dd8d48988d12d951735,Ferry,-240,16-11-06
4df27e5ad22d8c5470da6596,40.57701554,-73.98116112,4bf58dd8d48988d1fe931735,Bus Station,-240,16-12-34
49fe2f8af964a5207b6f1fe3,40.72923881,-74.0052724,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,16-13-24
49bad9acf964a520b8531fe3,40.73289,-73.99,4bf58dd8d48988d175941735,Gym / Fitness Center,-240,16-16-00
4e5577f445dd0a4826e6ab3e,40.69321218,-73.93010371,4bf58dd8d48988d103941735,Home (private),-240,16-16-45
4d2f5ae2940137044fa1eeda,40.68900262,-73.92908473,4bf58dd8d48988d1f6931735,General Travel,-240,16-18-34
4edcde4146907c1b458ed648,40.73706888,-73.99301461,4bf58dd8d48988d124941735,Office,-240,16-19-05
4a9320d2f964a520e31e20e3,40.72568701,-74.00570103,4bf58dd8d48988d1e0931735,Coffee Shop,-240,16-19-39
4b0b68cef964a5202f3123e3,40.67933621,-73.93028498,4bf58dd8d48988d1fd931735,Subway,-240,16-20-07
4b3bef0df964a520bb7e25e3,40.74559767,-73.90328983,4bf58dd8d48988d1fd931735,Subway,-240,16-26-10
4b53bf36f964a5201caa27e3,40.89883304,-74.09218477,4bf58dd8d48988d118951735,Food & Drink Shop,-240,16-31-43
4c9a4c72eaa5a1432318cbe4,40.75892112,-73.97719196,4bf58dd8d48988d166941735,Sculpture Garden,-240,16-37-34
4f2a6d55e4b04e33ba6416f9,40.74764848,-73.99302035,4bf58dd8d48988d16a941735,Bakery,-240,16-38-50
4d7511de170ab1f70edcfc94,40.77787135,-73.95476139,4bf58dd8d48988d1c1941735,Mexican Restaurant,-240,16-41-00
4b509489f964a520272827e3,40.70986036,-74.01044844,4bf58dd8d48988d1ff941735,Miscellaneous Shop,-240,16-41-14
4cc384c142d1b60cba011813,40.73012815,-74.00051514,4bf58dd8d48988d135941735,Theater,-240,16-44-46
49f1e1c7f964a520bd691fe3,40.7606168,-73.98074457,4bf58dd8d48988d124941735,Office,-240,16-44-54
4b780846f964a520d2b22ee3,40.632195,-73.94833088,4bf58dd8d48988d1e0931735,Coffee Shop,-240,16-51-26
49c046f1f964a5205b551fe3,40.64557779,-73.77643347,4bf58dd8d48988d1eb931735,Airport,-240,16-53-18
4a8075b6f964a52052f51fe3,40.75917985,-73.98177266,4bf58dd8d48988d124941735,Office,-240,16-54-39
4c8ac04852a98cfa84992fe9,40.74310775,-73.98923842,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,-240,16-55-39
4d014e9f7212b60caca7d3bf,40.73954761,-74.04763776,4bf58dd8d48988d103941735,Home (private),-240,16-56-08
49e36914f964a5207b621fe3,40.7498254,-73.9879632,4bf58dd8d48988d164941735,Plaza,-240,17-00-16
4b6c5484f964a5203a312ce3,40.86552149,-74.19462204,4bf58dd8d48988d1a9941735,College Academic Building,-240,17-02-33
3fd66200f964a520ddf01ee3,40.82827721,-73.92655344,4bf58dd8d48988d18c941735,Stadium,-240,17-03-37
45312392f964a5206e3b1fe3,40.73435871,-73.99081662,4bf58dd8d48988d102941735,Gym / Fitness Center,-240,17-06-56
4a8108a0f964a52095f61fe3,40.76295878,-73.91559067,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,17-18-21
4c006f47efa2ef3bf74baa8c,40.57393519,-74.08428669,4bf58dd8d48988d1e2941735,Beach,-240,17-21-27
4283ee00f964a5209d221fe3,40.75671096,-74.00100198,4bf58dd8d48988d1ff931735,Convention Center,-240,17-23-32
4e2c85ccd164223a698d6b22,40.59057903,-74.06620531,4bf58dd8d48988d1e2941735,Beach,-240,17-24-08
49dcd96bf964a520b15f1fe3,40.74845179,-73.98507714,4bf58dd8d48988d1e0931735,Coffee Shop,-240,17-27-11
4b4bc134f964a52093a626e3,40.760802,-73.983493,4bf58dd8d48988d1e0931735,Coffee Shop,-240,17-30-14
4ac5273df964a520acb020e3,40.77879,-73.953984,4bf58dd8d48988d103951735,Clothing Store,-240,17-30-43
4c23ab9ab7b8a5936e3b3be8,40.72546967,-73.99663579,4bf58dd8d48988d124941735,Office,-240,17-31-21
4a525e9df964a52094b11fe3,40.75401803,-73.98453241,4bf58dd8d48988d121941735,Bar,-240,17-34-22
4b1e78c2f964a520461a24e3,40.7679967,-73.98189068,4bf58dd8d48988d1fd931735,Subway,-240,17-38-40
4a426f82f964a520dca51fe3,40.74897025,-73.98947371,4bf58dd8d48988d176941735,Gym / Fitness Center,-240,17-51-36
4b92a503f964a520160d34e3,40.84350463,-73.93913652,4bf58dd8d48988d10a951735,Bank,-240,17-55-32
